timestamp,lap time,stroke count,stroke type,data source
2026-03-26T06:17:27Z,00:00:57.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T06:18:27Z,00:00:57.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T06:19:26Z,00:00:55.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T06:45:12Z,00:00:57.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T06:46:11Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T15:12:46Z,00:00:07.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T15:13:58Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T15:14:46Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T15:16:47Z,00:00:10.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T15:18:14Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T15:19:04Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T15:20:09Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T15:21:03Z,00:00:11.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T15:22:06Z,00:00:08.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T15:23:31Z,00:00:16.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-26T18:54:44Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T05:32:15Z,00:00:56.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T05:33:12Z,00:00:56.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T05:34:10Z,00:00:57.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T06:01:07Z,00:00:53.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T06:05:12Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T06:06:18Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T06:07:15Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T06:08:22Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T06:09:18Z,00:00:11.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T06:11:35Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T06:12:19Z,00:00:12.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T06:13:16Z,00:00:08.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T06:15:15Z,00:00:25.000,14,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T06:16:16Z,00:00:11.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T09:02:26Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T09:58:08Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:07:36Z,00:00:38.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:20:28Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:24:15Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:29:15Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:34:47Z,00:00:47.000,14,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:36:38Z,00:00:14.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:37:00Z,00:00:24.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:37:50Z,00:00:22.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:40:44Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:42:17Z,00:00:30.000,16,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:44:02Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:45:28Z,00:00:09.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:46:09Z,00:00:28.000,14,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:46:41Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:49:39Z,00:00:29.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T13:51:49Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T14:09:28Z,00:00:35.000,22,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T14:10:07Z,00:00:11.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T14:13:17Z,00:00:16.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T14:14:45Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T14:15:03Z,00:00:14.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T14:44:09Z,00:00:31.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T14:48:12Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T14:49:41Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T15:17:20Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T15:32:56Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-27T15:33:26Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T07:18:07Z,00:00:56.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T07:19:05Z,00:00:57.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T07:20:05Z,00:00:57.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T07:46:26Z,00:00:56.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T07:47:33Z,00:00:28.000,16,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T07:55:08Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T07:57:06Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T07:58:28Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T07:59:18Z,00:00:15.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T08:00:25Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T08:01:17Z,00:00:12.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T08:03:15Z,00:00:16.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T08:04:11Z,00:00:15.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T08:32:17Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T08:48:46Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T08:50:32Z,00:00:27.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T10:01:43Z,00:00:29.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T10:06:57Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T10:07:58Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T10:10:38Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T10:12:54Z,00:00:35.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T10:13:38Z,00:00:21.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T13:51:35Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T13:54:30Z,00:00:58.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T14:00:47Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T19:41:23Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T22:32:09Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T22:37:10Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T22:39:51Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-28T22:59:54Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T10:15:51Z,00:00:12.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T10:46:41Z,00:00:09.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T12:06:36Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T14:36:10Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T14:38:15Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T14:39:43Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T14:45:41Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T14:56:36Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T16:59:46Z,00:00:07.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T17:01:50Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T17:03:47Z,00:00:09.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T17:05:48Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T17:07:38Z,00:00:22.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T17:08:40Z,00:00:18.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T17:09:48Z,00:00:18.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T17:10:49Z,00:00:11.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T17:19:28Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-29T20:20:12Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T05:15:11Z,00:00:56.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T05:16:09Z,00:00:55.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T05:17:07Z,00:00:56.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T05:43:55Z,00:00:52.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T05:46:11Z,00:00:17.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T05:49:15Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T05:51:13Z,00:00:09.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T05:52:35Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T05:53:21Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T05:55:19Z,00:00:14.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T05:57:17Z,00:00:18.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T05:58:19Z,00:00:10.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T06:43:34Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T07:53:55Z,00:00:43.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T07:54:41Z,00:00:58.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T07:55:41Z,00:00:12.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T08:29:25Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T08:40:40Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T10:27:35Z,00:00:29.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T13:21:03Z,00:00:07.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T13:22:27Z,00:00:17.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T13:23:57Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T13:24:42Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T13:25:37Z,00:00:21.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T13:32:12Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T13:33:07Z,00:00:17.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T13:34:03Z,00:00:11.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T13:44:13Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T14:22:44Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T14:32:47Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T14:50:55Z,00:00:23.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T19:38:32Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T20:21:12Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-30T20:21:51Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T05:14:51Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T05:15:16Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T05:21:10Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T05:23:16Z,00:00:09.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T05:25:17Z,00:00:15.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T05:27:07Z,00:00:19.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T05:29:16Z,00:00:15.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T05:30:02Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T06:58:00Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T07:35:31Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T11:22:49Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T11:27:02Z,00:00:25.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T11:27:34Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T11:28:27Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T11:33:12Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T11:33:59Z,00:00:30.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T12:13:30Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T14:44:17Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T15:02:00Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T16:14:34Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-03-31T16:15:18Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
